networkCost,executionSpeed,schedulerClassName,jobGraphCalssName,instanceSetClassName,modelSolveTime [ms]
0.0,900.0,SpyableGeoScheduler,"SimpleJobGraph(112,4)","CentralAndEdgeInstances(4,58,112)",250
0.0,916.0,SpyableGeoScheduler,"SimpleJobGraph(114,4)","CentralAndEdgeInstances(4,59,114)",243
0.0,932.0,SpyableGeoScheduler,"SimpleJobGraph(116,4)","CentralAndEdgeInstances(4,60,116)",203
0.0,948.0,SpyableGeoScheduler,"SimpleJobGraph(118,4)","CentralAndEdgeInstances(4,61,118)",305
0.0,964.0,SpyableGeoScheduler,"SimpleJobGraph(120,4)","CentralAndEdgeInstances(4,62,120)",287
0.0,980.0,SpyableGeoScheduler,"SimpleJobGraph(122,4)","CentralAndEdgeInstances(4,63,122)",246
0.0,996.0,SpyableGeoScheduler,"SimpleJobGraph(124,4)","CentralAndEdgeInstances(4,64,124)",354
0.0,1012.0,SpyableGeoScheduler,"SimpleJobGraph(126,4)","CentralAndEdgeInstances(4,65,126)",281
0.0,1028.0,SpyableGeoScheduler,"SimpleJobGraph(128,4)","CentralAndEdgeInstances(4,66,128)",354
0.0,1044.0,SpyableGeoScheduler,"SimpleJobGraph(130,4)","CentralAndEdgeInstances(4,67,130)",226
0.0,1060.0,SpyableGeoScheduler,"SimpleJobGraph(132,4)","CentralAndEdgeInstances(4,68,132)",338
0.0,1076.0,SpyableGeoScheduler,"SimpleJobGraph(134,4)","CentralAndEdgeInstances(4,69,134)",394
0.0,1092.0,SpyableGeoScheduler,"SimpleJobGraph(136,4)","CentralAndEdgeInstances(4,70,136)",381
0.0,1108.0,SpyableGeoScheduler,"SimpleJobGraph(138,4)","CentralAndEdgeInstances(4,71,138)",353
0.0,1124.0,SpyableGeoScheduler,"SimpleJobGraph(140,4)","CentralAndEdgeInstances(4,72,140)",447
0.0,1140.0,SpyableGeoScheduler,"SimpleJobGraph(142,4)","CentralAndEdgeInstances(4,73,142)",269
0.0,1156.0,SpyableGeoScheduler,"SimpleJobGraph(144,4)","CentralAndEdgeInstances(4,74,144)",297
0.0,1172.0,SpyableGeoScheduler,"SimpleJobGraph(146,4)","CentralAndEdgeInstances(4,75,146)",310
0.0,1188.0,SpyableGeoScheduler,"SimpleJobGraph(148,4)","CentralAndEdgeInstances(4,76,148)",350
0.0,1204.0,SpyableGeoScheduler,"SimpleJobGraph(150,4)","CentralAndEdgeInstances(4,77,150)",267
0.0,1220.0,SpyableGeoScheduler,"SimpleJobGraph(152,4)","CentralAndEdgeInstances(4,78,152)",300
0.0,1236.0,SpyableGeoScheduler,"SimpleJobGraph(154,4)","CentralAndEdgeInstances(4,79,154)",377
0.0,1252.0,SpyableGeoScheduler,"SimpleJobGraph(156,4)","CentralAndEdgeInstances(4,80,156)",292
0.0,1268.0,SpyableGeoScheduler,"SimpleJobGraph(158,4)","CentralAndEdgeInstances(4,81,158)",401
0.0,1284.0,SpyableGeoScheduler,"SimpleJobGraph(160,4)","CentralAndEdgeInstances(4,82,160)",317
0.0,1300.0,SpyableGeoScheduler,"SimpleJobGraph(162,4)","CentralAndEdgeInstances(4,83,162)",412
0.0,1316.0,SpyableGeoScheduler,"SimpleJobGraph(164,4)","CentralAndEdgeInstances(4,84,164)",328
0.0,1332.0,SpyableGeoScheduler,"SimpleJobGraph(166,4)","CentralAndEdgeInstances(4,85,166)",337
0.0,1348.0,SpyableGeoScheduler,"SimpleJobGraph(168,4)","CentralAndEdgeInstances(4,86,168)",330
0.0,1364.0,SpyableGeoScheduler,"SimpleJobGraph(170,4)","CentralAndEdgeInstances(4,87,170)",406
0.0,1380.0,SpyableGeoScheduler,"SimpleJobGraph(172,4)","CentralAndEdgeInstances(4,88,172)",362
0.0,1396.0,SpyableGeoScheduler,"SimpleJobGraph(174,4)","CentralAndEdgeInstances(4,89,174)",504
0.0,1412.0,SpyableGeoScheduler,"SimpleJobGraph(176,4)","CentralAndEdgeInstances(4,90,176)",475
0.0,1428.0,SpyableGeoScheduler,"SimpleJobGraph(178,4)","CentralAndEdgeInstances(4,91,178)",511
0.0,1444.0,SpyableGeoScheduler,"SimpleJobGraph(180,4)","CentralAndEdgeInstances(4,92,180)",488
0.0,1460.0,SpyableGeoScheduler,"SimpleJobGraph(182,4)","CentralAndEdgeInstances(4,93,182)",320
0.0,1476.0,SpyableGeoScheduler,"SimpleJobGraph(184,4)","CentralAndEdgeInstances(4,94,184)",559
0.0,1492.0,SpyableGeoScheduler,"SimpleJobGraph(186,4)","CentralAndEdgeInstances(4,95,186)",514
0.0,1508.0,SpyableGeoScheduler,"SimpleJobGraph(188,4)","CentralAndEdgeInstances(4,96,188)",365
0.0,1524.0,SpyableGeoScheduler,"SimpleJobGraph(190,4)","CentralAndEdgeInstances(4,97,190)",622
0.0,1540.0,SpyableGeoScheduler,"SimpleJobGraph(192,4)","CentralAndEdgeInstances(4,98,192)",406
0.0,1556.0,SpyableGeoScheduler,"SimpleJobGraph(194,4)","CentralAndEdgeInstances(4,99,194)",523
0.0,1572.0,SpyableGeoScheduler,"SimpleJobGraph(196,4)","CentralAndEdgeInstances(4,100,196)",380
0.0,1588.0,SpyableGeoScheduler,"SimpleJobGraph(198,4)","CentralAndEdgeInstances(4,101,198)",729
0.0,1604.0,SpyableGeoScheduler,"SimpleJobGraph(200,4)","CentralAndEdgeInstances(4,102,200)",556
0.0,1620.0,SpyableGeoScheduler,"SimpleJobGraph(202,4)","CentralAndEdgeInstances(4,103,202)",390
0.0,1620.0,SpyableGeoScheduler,"SimpleJobGraph(202,4)","CentralAndEdgeInstances(4,103,202)",465
0.0,1700.0,SpyableGeoScheduler,"SimpleJobGraph(212,4)","CentralAndEdgeInstances(4,108,212)",644
0.0,1780.0,SpyableGeoScheduler,"SimpleJobGraph(222,4)","CentralAndEdgeInstances(4,113,222)",786
0.0,1860.0,SpyableGeoScheduler,"SimpleJobGraph(232,4)","CentralAndEdgeInstances(4,118,232)",537
0.0,1940.0,SpyableGeoScheduler,"SimpleJobGraph(242,4)","CentralAndEdgeInstances(4,123,242)",737
0.0,2020.0,SpyableGeoScheduler,"SimpleJobGraph(252,4)","CentralAndEdgeInstances(4,128,252)",1002
0.0,2100.0,SpyableGeoScheduler,"SimpleJobGraph(262,4)","CentralAndEdgeInstances(4,133,262)",1413
0.0,2180.0,SpyableGeoScheduler,"SimpleJobGraph(272,4)","CentralAndEdgeInstances(4,138,272)",1364
0.0,2260.0,SpyableGeoScheduler,"SimpleJobGraph(282,4)","CentralAndEdgeInstances(4,143,282)",1306
0.0,2340.0,SpyableGeoScheduler,"SimpleJobGraph(292,4)","CentralAndEdgeInstances(4,148,292)",1909
0.0,2420.0,SpyableGeoScheduler,"SimpleJobGraph(302,4)","CentralAndEdgeInstances(4,153,302)",1532
0.0,2500.0,SpyableGeoScheduler,"SimpleJobGraph(312,4)","CentralAndEdgeInstances(4,158,312)",2457
0.0,2580.0,SpyableGeoScheduler,"SimpleJobGraph(322,4)","CentralAndEdgeInstances(4,163,322)",1989
0.0,2660.0,SpyableGeoScheduler,"SimpleJobGraph(332,4)","CentralAndEdgeInstances(4,168,332)",1977
0.0,2740.0,SpyableGeoScheduler,"SimpleJobGraph(342,4)","CentralAndEdgeInstances(4,173,342)",2234
0.0,2820.0,SpyableGeoScheduler,"SimpleJobGraph(352,4)","CentralAndEdgeInstances(4,178,352)",2006
0.0,2900.0,SpyableGeoScheduler,"SimpleJobGraph(362,4)","CentralAndEdgeInstances(4,183,362)",2728
0.0,2980.0,SpyableGeoScheduler,"SimpleJobGraph(372,4)","CentralAndEdgeInstances(4,188,372)",2340
0.0,3060.0,SpyableGeoScheduler,"SimpleJobGraph(382,4)","CentralAndEdgeInstances(4,193,382)",3234
0.0,3140.0,SpyableGeoScheduler,"SimpleJobGraph(392,4)","CentralAndEdgeInstances(4,198,392)",1158
0.0,3220.0,SpyableGeoScheduler,"SimpleJobGraph(402,4)","CentralAndEdgeInstances(4,203,402)",1254
0.0,3300.0,SpyableGeoScheduler,"SimpleJobGraph(412,4)","CentralAndEdgeInstances(4,208,412)",1141
0.0,3380.0,SpyableGeoScheduler,"SimpleJobGraph(422,4)","CentralAndEdgeInstances(4,213,422)",1126
0.0,3460.0,SpyableGeoScheduler,"SimpleJobGraph(432,4)","CentralAndEdgeInstances(4,218,432)",946
0.0,3540.0,SpyableGeoScheduler,"SimpleJobGraph(442,4)","CentralAndEdgeInstances(4,223,442)",1277
0.0,3620.0,SpyableGeoScheduler,"SimpleJobGraph(452,4)","CentralAndEdgeInstances(4,228,452)",1809
0.0,3700.0,SpyableGeoScheduler,"SimpleJobGraph(462,4)","CentralAndEdgeInstances(4,233,462)",1723
0.0,3780.0,SpyableGeoScheduler,"SimpleJobGraph(472,4)","CentralAndEdgeInstances(4,238,472)",1836
0.0,3860.0,SpyableGeoScheduler,"SimpleJobGraph(482,4)","CentralAndEdgeInstances(4,243,482)",1373
0.0,3940.0,SpyableGeoScheduler,"SimpleJobGraph(492,4)","CentralAndEdgeInstances(4,248,492)",535
