networkCost,executionSpeed,schedulerClassName,jobGraphCalssName,instanceSetClassName,modelSolveTime [ms]
0.0,0.0,SpyableGeoScheduler,"SimpleJobGraph(10,110)","CentralAndEdgeInstances(274,4,4)",0
0.0,0.0,SpyableGeoScheduler,"SimpleJobGraph(10,112)","CentralAndEdgeInstances(279,4,4)",0
0.0,0.0,SpyableGeoScheduler,"SimpleJobGraph(10,114)","CentralAndEdgeInstances(284,4,4)",0
0.0,0.0,SpyableGeoScheduler,"SimpleJobGraph(10,116)","CentralAndEdgeInstances(289,4,4)",0
0.0,0.0,SpyableGeoScheduler,"SimpleJobGraph(10,118)","CentralAndEdgeInstances(294,4,4)",0
0.0,0.0,SpyableGeoScheduler,"SimpleJobGraph(10,120)","CentralAndEdgeInstances(299,4,4)",0
0.0,0.0,SpyableGeoScheduler,"SimpleJobGraph(10,122)","CentralAndEdgeInstances(304,4,4)",0
0.0,0.0,SpyableGeoScheduler,"SimpleJobGraph(10,124)","CentralAndEdgeInstances(309,4,4)",0
0.0,0.0,SpyableGeoScheduler,"SimpleJobGraph(10,126)","CentralAndEdgeInstances(314,4,4)",0
0.0,0.0,SpyableGeoScheduler,"SimpleJobGraph(10,128)","CentralAndEdgeInstances(319,4,4)",0
0.0,0.0,SpyableGeoScheduler,"SimpleJobGraph(10,130)","CentralAndEdgeInstances(324,4,4)",0
0.0,0.0,SpyableGeoScheduler,"SimpleJobGraph(10,132)","CentralAndEdgeInstances(329,4,4)",0
0.0,0.0,SpyableGeoScheduler,"SimpleJobGraph(10,134)","CentralAndEdgeInstances(334,4,4)",0
0.0,0.0,SpyableGeoScheduler,"SimpleJobGraph(10,136)","CentralAndEdgeInstances(339,4,4)",0
0.0,0.0,SpyableGeoScheduler,"SimpleJobGraph(10,138)","CentralAndEdgeInstances(344,4,4)",0
0.0,0.0,SpyableGeoScheduler,"SimpleJobGraph(10,140)","CentralAndEdgeInstances(349,4,4)",0
0.0,0.0,SpyableGeoScheduler,"SimpleJobGraph(10,142)","CentralAndEdgeInstances(354,4,4)",0
0.0,0.0,SpyableGeoScheduler,"SimpleJobGraph(10,144)","CentralAndEdgeInstances(359,4,4)",0
0.0,0.0,SpyableGeoScheduler,"SimpleJobGraph(10,146)","CentralAndEdgeInstances(364,4,4)",0
0.0,0.0,SpyableGeoScheduler,"SimpleJobGraph(10,148)","CentralAndEdgeInstances(369,4,4)",0
0.0,0.0,SpyableGeoScheduler,"SimpleJobGraph(10,150)","CentralAndEdgeInstances(374,4,4)",0
0.0,0.0,SpyableGeoScheduler,"SimpleJobGraph(10,152)","CentralAndEdgeInstances(379,4,4)",0
0.0,0.0,SpyableGeoScheduler,"SimpleJobGraph(10,154)","CentralAndEdgeInstances(384,4,4)",0
0.0,0.0,SpyableGeoScheduler,"SimpleJobGraph(10,156)","CentralAndEdgeInstances(389,4,4)",0
0.0,0.0,SpyableGeoScheduler,"SimpleJobGraph(10,158)","CentralAndEdgeInstances(394,4,4)",0
0.0,0.0,SpyableGeoScheduler,"SimpleJobGraph(10,160)","CentralAndEdgeInstances(399,4,4)",0
0.0,0.0,SpyableGeoScheduler,"SimpleJobGraph(10,162)","CentralAndEdgeInstances(404,4,4)",0
0.0,0.0,SpyableGeoScheduler,"SimpleJobGraph(10,164)","CentralAndEdgeInstances(409,4,4)",0
0.0,0.0,SpyableGeoScheduler,"SimpleJobGraph(10,166)","CentralAndEdgeInstances(414,4,4)",0
0.0,0.0,SpyableGeoScheduler,"SimpleJobGraph(10,168)","CentralAndEdgeInstances(419,4,4)",0
0.0,0.0,SpyableGeoScheduler,"SimpleJobGraph(10,170)","CentralAndEdgeInstances(424,4,4)",0
0.0,0.0,SpyableGeoScheduler,"SimpleJobGraph(10,172)","CentralAndEdgeInstances(429,4,4)",0
0.0,0.0,SpyableGeoScheduler,"SimpleJobGraph(10,174)","CentralAndEdgeInstances(434,4,4)",0
0.0,0.0,SpyableGeoScheduler,"SimpleJobGraph(10,176)","CentralAndEdgeInstances(439,4,4)",0
0.0,0.0,SpyableGeoScheduler,"SimpleJobGraph(10,178)","CentralAndEdgeInstances(444,4,4)",0
0.0,0.0,SpyableGeoScheduler,"SimpleJobGraph(10,180)","CentralAndEdgeInstances(449,4,4)",0
0.0,0.0,SpyableGeoScheduler,"SimpleJobGraph(10,182)","CentralAndEdgeInstances(454,4,4)",0
0.0,0.0,SpyableGeoScheduler,"SimpleJobGraph(10,184)","CentralAndEdgeInstances(459,4,4)",0
0.0,0.0,SpyableGeoScheduler,"SimpleJobGraph(10,186)","CentralAndEdgeInstances(464,4,4)",0
0.0,0.0,SpyableGeoScheduler,"SimpleJobGraph(10,188)","CentralAndEdgeInstances(469,4,4)",0
0.0,0.0,SpyableGeoScheduler,"SimpleJobGraph(10,190)","CentralAndEdgeInstances(474,4,4)",0
0.0,0.0,SpyableGeoScheduler,"SimpleJobGraph(10,192)","CentralAndEdgeInstances(479,4,4)",0
0.0,0.0,SpyableGeoScheduler,"SimpleJobGraph(10,194)","CentralAndEdgeInstances(484,4,4)",0
0.0,0.0,SpyableGeoScheduler,"SimpleJobGraph(10,196)","CentralAndEdgeInstances(489,4,4)",0
0.0,0.0,SpyableGeoScheduler,"SimpleJobGraph(10,198)","CentralAndEdgeInstances(494,4,4)",0
0.0,0.0,SpyableGeoScheduler,"SimpleJobGraph(10,200)","CentralAndEdgeInstances(499,4,4)",0
0.0,0.0,SpyableGeoScheduler,"SimpleJobGraph(10,202)","CentralAndEdgeInstances(504,4,4)",0
0.0,0.0,SpyableGeoScheduler,"SimpleJobGraph(10,2)","CentralAndEdgeInstances(4,4,4)",5
0.0,0.0,SpyableGeoScheduler,"SimpleJobGraph(10,4)","CentralAndEdgeInstances(9,4,4)",17
0.0,0.0,SpyableGeoScheduler,"SimpleJobGraph(10,6)","CentralAndEdgeInstances(14,4,4)",138
0.0,0.0,SpyableGeoScheduler,"SimpleJobGraph(10,8)","CentralAndEdgeInstances(19,4,4)",112
0.0,0.0,SpyableGeoScheduler,"SimpleJobGraph(10,10)","CentralAndEdgeInstances(24,4,4)",202
0.0,0.0,SpyableGeoScheduler,"SimpleJobGraph(10,12)","CentralAndEdgeInstances(29,4,4)",92
0.0,0.0,SpyableGeoScheduler,"SimpleJobGraph(10,14)","CentralAndEdgeInstances(34,4,4)",263
0.0,0.0,SpyableGeoScheduler,"SimpleJobGraph(10,16)","CentralAndEdgeInstances(39,4,4)",228
0.0,0.0,SpyableGeoScheduler,"SimpleJobGraph(10,18)","CentralAndEdgeInstances(44,4,4)",269
0.0,0.0,SpyableGeoScheduler,"SimpleJobGraph(10,20)","CentralAndEdgeInstances(49,4,4)",259
0.0,0.0,SpyableGeoScheduler,"SimpleJobGraph(10,22)","CentralAndEdgeInstances(54,4,4)",437
