networkCost,executionSpeed,schedulerClassName,jobGraphCalssName,instanceSetClassName,modelSolveTime [ms]
0.0,10.0,SpyableGeoScheduler,windowJoin,1_center_20_slots_2_edge_1_slot,10000
0.0,19.0,SpyableFlinkScheduler,windowJoin,1_center_20_slots_2_edge_1_slot,0
