networkCost,executionSpeed,schedulerClassName,jobGraphCalssName,instanceSetClassName,modelSolveTime [ms]
0.0,9.0,SpyableFlinkScheduler,"SimpleJobGraph(4,4)","CentralAndEdgeInstances(4,4,4)",0
0.0,44.0,SpyableGeoScheduler,"SimpleJobGraph(5,4)","CentralAndEdgeInstances(4,4,5)",3
0.0,11.0,SpyableFlinkScheduler,"SimpleJobGraph(5,4)","CentralAndEdgeInstances(4,4,5)",0
0.0,52.0,SpyableGeoScheduler,"SimpleJobGraph(6,4)","CentralAndEdgeInstances(4,4,6)",5
0.0,13.0,SpyableFlinkScheduler,"SimpleJobGraph(6,4)","CentralAndEdgeInstances(4,4,6)",0
0.0,60.0,SpyableGeoScheduler,"SimpleJobGraph(7,4)","CentralAndEdgeInstances(4,4,7)",3
1.5999999999999999,45.0,SpyableGeoScheduler,"SimpleJobGraph(4,5)","CentralAndEdgeInstances(4,4,4)",10
0.0,9.0,SpyableFlinkScheduler,"SimpleJobGraph(4,5)","CentralAndEdgeInstances(4,4,4)",0
0.0,52.0,SpyableGeoScheduler,"SimpleJobGraph(6,4)","CentralAndEdgeInstances(4,5,6)",5
0.0,13.0,SpyableFlinkScheduler,"SimpleJobGraph(6,4)","CentralAndEdgeInstances(4,5,6)",0
0.0,68.0,SpyableGeoScheduler,"SimpleJobGraph(8,4)","CentralAndEdgeInstances(4,6,8)",4
0.0,17.0,SpyableFlinkScheduler,"SimpleJobGraph(8,4)","CentralAndEdgeInstances(4,6,8)",0
0.0,84.0,SpyableGeoScheduler,"SimpleJobGraph(10,4)","CentralAndEdgeInstances(4,7,10)",7
0.0,21.0,SpyableFlinkScheduler,"SimpleJobGraph(10,4)","CentralAndEdgeInstances(4,7,10)",0
0.0,100.0,SpyableGeoScheduler,"SimpleJobGraph(12,4)","CentralAndEdgeInstances(4,8,12)",6
0.0,25.0,SpyableFlinkScheduler,"SimpleJobGraph(12,4)","CentralAndEdgeInstances(4,8,12)",0
0.0,116.0,SpyableGeoScheduler,"SimpleJobGraph(14,4)","CentralAndEdgeInstances(4,9,14)",6
0.0,29.0,SpyableFlinkScheduler,"SimpleJobGraph(14,4)","CentralAndEdgeInstances(4,9,14)",0
0.0,132.0,SpyableGeoScheduler,"SimpleJobGraph(16,4)","CentralAndEdgeInstances(4,10,16)",12
0.0,33.0,SpyableFlinkScheduler,"SimpleJobGraph(16,4)","CentralAndEdgeInstances(4,10,16)",0
0.0,148.0,SpyableGeoScheduler,"SimpleJobGraph(18,4)","CentralAndEdgeInstances(4,11,18)",8
0.0,37.0,SpyableFlinkScheduler,"SimpleJobGraph(18,4)","CentralAndEdgeInstances(4,11,18)",0
0.0,164.0,SpyableGeoScheduler,"SimpleJobGraph(20,4)","CentralAndEdgeInstances(4,12,20)",18
0.0,41.0,SpyableFlinkScheduler,"SimpleJobGraph(20,4)","CentralAndEdgeInstances(4,12,20)",0
0.0,180.0,SpyableGeoScheduler,"SimpleJobGraph(22,4)","CentralAndEdgeInstances(4,13,22)",11
0.0,45.0,SpyableFlinkScheduler,"SimpleJobGraph(22,4)","CentralAndEdgeInstances(4,13,22)",0
0.0,196.0,SpyableGeoScheduler,"SimpleJobGraph(24,4)","CentralAndEdgeInstances(4,14,24)",16
0.0,49.0,SpyableFlinkScheduler,"SimpleJobGraph(24,4)","CentralAndEdgeInstances(4,14,24)",0
0.0,212.0,SpyableGeoScheduler,"SimpleJobGraph(26,4)","CentralAndEdgeInstances(4,15,26)",27
0.0,53.0,SpyableFlinkScheduler,"SimpleJobGraph(26,4)","CentralAndEdgeInstances(4,15,26)",0
0.0,228.0,SpyableGeoScheduler,"SimpleJobGraph(28,4)","CentralAndEdgeInstances(4,16,28)",12
0.0,57.0,SpyableFlinkScheduler,"SimpleJobGraph(28,4)","CentralAndEdgeInstances(4,16,28)",0
0.0,244.0,SpyableGeoScheduler,"SimpleJobGraph(30,4)","CentralAndEdgeInstances(4,17,30)",31
0.0,61.0,SpyableFlinkScheduler,"SimpleJobGraph(30,4)","CentralAndEdgeInstances(4,17,30)",0
0.0,260.0,SpyableGeoScheduler,"SimpleJobGraph(32,4)","CentralAndEdgeInstances(4,18,32)",23
0.0,65.0,SpyableFlinkScheduler,"SimpleJobGraph(32,4)","CentralAndEdgeInstances(4,18,32)",0
0.0,276.0,SpyableGeoScheduler,"SimpleJobGraph(34,4)","CentralAndEdgeInstances(4,19,34)",19
0.0,69.0,SpyableFlinkScheduler,"SimpleJobGraph(34,4)","CentralAndEdgeInstances(4,19,34)",0
0.0,292.0,SpyableGeoScheduler,"SimpleJobGraph(36,4)","CentralAndEdgeInstances(4,20,36)",18
0.0,73.0,SpyableFlinkScheduler,"SimpleJobGraph(36,4)","CentralAndEdgeInstances(4,20,36)",0
0.0,308.0,SpyableGeoScheduler,"SimpleJobGraph(38,4)","CentralAndEdgeInstances(4,21,38)",18
0.0,77.0,SpyableFlinkScheduler,"SimpleJobGraph(38,4)","CentralAndEdgeInstances(4,21,38)",0
0.0,324.0,SpyableGeoScheduler,"SimpleJobGraph(40,4)","CentralAndEdgeInstances(4,22,40)",12
0.0,81.0,SpyableFlinkScheduler,"SimpleJobGraph(40,4)","CentralAndEdgeInstances(4,22,40)",0
0.0,340.0,SpyableGeoScheduler,"SimpleJobGraph(42,4)","CentralAndEdgeInstances(4,23,42)",23
0.0,85.0,SpyableFlinkScheduler,"SimpleJobGraph(42,4)","CentralAndEdgeInstances(4,23,42)",0
0.0,356.0,SpyableGeoScheduler,"SimpleJobGraph(44,4)","CentralAndEdgeInstances(4,24,44)",17
